URS;REQUISITANTE;NFM;FABRICANTE;VACINA;DATA;MOV;LOTE;VALIDADE; QUANTIDADE ; VALOR 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11075523;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD246Z;28/01/2022; 2.255 ; 44.807 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11075523;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD250W;30/01/2022; 4.745 ; 94.283 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11208049;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/09/2021;14;218VCD257Z;24/02/2022; 10.250 ; 203.668 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11257798;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;22/09/2021;14;218VCD261Z;26/02/2022; 12.500 ; 248.375 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11294630;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/09/2021;14;218VCD254W;22/02/2022; 3.500 ; 69.545 
UBERABA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERABA/MG;11328721;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/09/2021;14;219VCD266W;28/02/2022; 4.500 ; 148.500 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9437052;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/03/2021;14;212VCD001ZVA;20/08/2021; 250 ; 4.968 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9505398;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/04/2021;14;213VCD001W;03/09/2021; 2.500 ; 49.675 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9564953;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/04/2021;14;213VCD006W;06/09/2021; 12.500 ; 248.375 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9645010;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/04/2021;14;213VCD028W;21/09/2021; 20.750 ; 412.303 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9710455;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/04/2021;14;213VCD030Z;21/09/2021; 16.250 ; 322.888 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9776375;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;30/04/2021;14;213VCD036Z;25/09/2021; 27.250 ; 541.458 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9811157;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;04/05/2021;14;214VCD074Z;09/10/2021; 33.500 ; 665.645 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9864881;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/05/2021;14;214VCD073W;09/10/2021; 2.500 ; 49.675 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9919033;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;14/05/2021;14;214VCD089W;17/10/2021; 12.250 ; 243.408 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9967634;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD089W;17/10/2021; 23.250 ; 461.978 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9967751;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD092W;18/10/2021; 3.360 ; 66.763 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;9969011;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD099W;22/10/2021; 1.670 ; 33.183 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10044982;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/05/2021;14;214VCD111W;26/10/2021; 20.250 ; 402.368 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10092831;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;03/06/2021;14;215VCD140Z;07/11/2021; 26.250 ; 521.588 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10158169;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/06/2021;14;215VCD154Z;13/11/2021; 35.750 ; 710.353 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10240623;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;18/06/2021;14;215VCD154Z;13/11/2021; 200 ; 3.974 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10276953;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/06/2021;14;215VCD158W;20/11/2021; 44.040 ; 875.075 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10306313;JANSSEN PHARMACEUTICA NV;JANSSEN;25/06/2021;14;210A21A;11/08/2021; 13.150 ; 496.804 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10370736;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/07/2021;14;216VCD013VA;28/11/2021; 36.250 ; 720.288 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10420206;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;06/07/2021;14;216VCD189Z;05/12/2021; 12.500 ; 248.375 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10420206;JANSSEN PHARMACEUTICA NV;JANSSEN;06/07/2021;14;1821287;15/09/2021; 18.700 ; 921.480 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10527023;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;15/07/2021;14;216VCD200Z;17/12/2021; 18.250 ; 362.628 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10575953;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;21/07/2021;14;216VCD211W;21/12/2021; 22.000 ; 437.140 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10651546;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/07/2021;14;217VCD221W;28/12/2021; 8.500 ; 168.895 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10701074;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/08/2021;14;217VCD221W;28/12/2021; 1.000 ; 19.870 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10787902;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/08/2021;14;211A21A;30/10/2021; 700 ; 34.494 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10787902;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/08/2021;14;217VCD228Z;04/01/2022; 8.500 ; 168.895 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10805170;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/08/2021;14;217VCD228Z;04/01/2022; 355 ; 7.054 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10852109;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;13/08/2021;14;217VCD232Z;16/01/2022; 2.500 ; 49.675 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10895024;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;17/08/2021;14;217VCD235Z;18/01/2022; 13.250 ; 263.278 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;10962108;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/08/2021;14;218VCD245W;28/01/2022; 22.500 ; 447.075 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11052230;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/09/2021;14;218VCD246Z;28/01/2022; 15.250 ; 303.018 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11075588;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD250W;30/01/2022; 14.750 ; 293.083 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11208426;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/09/2021;14;218VCD257Z;24/02/2022; 14.500 ; 288.115 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11257920;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;22/09/2021;14;218VCD261Z;26/02/2022; 17.500 ; 347.725 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11295029;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/09/2021;14;218VCD254W;22/02/2022; 4.500 ; 89.415 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11328505;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/09/2021;14;219VCD266W;28/02/2022; 5.500 ; 181.500 
UBERLANDIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE UBERLANDIA/MG;11328505;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/09/2021;14;211A21A;30/10/2021; 105 ; 5.174 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9437074;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/03/2021;14;212VCD001ZVA;20/08/2021; 2.000 ; 39.740 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9505399;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/04/2021;14;213VCD001W;03/09/2021; 500 ; 9.935 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9565011;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/04/2021;14;213VCD006W;06/09/2021; 2.500 ; 49.675 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9645018;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/04/2021;14;213VCD028W;21/09/2021; 4.500 ; 89.415 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9710449;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/04/2021;14;213VCD030Z;21/09/2021; 3.500 ; 69.545 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9776655;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;30/04/2021;14;213VCD037W;26/09/2021; 5.750 ; 114.253 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9811170;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;04/05/2021;14;214VCD074Z;09/10/2021; 9.000 ; 178.830 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9864899;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/05/2021;14;214VCD073W;09/10/2021; 750 ; 14.903 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9919020;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;14/05/2021;14;214VCD089W;17/10/2021; 3.750 ; 74.513 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9967746;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD092W;18/10/2021; 950 ; 18.877 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9973824;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD099W;22/10/2021; 4.500 ; 89.415 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10041900;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/05/2021;14;214VCD099W;22/10/2021; 5.500 ; 109.285 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10092815;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;03/06/2021;14;215VCD140Z;07/11/2021; 8.000 ; 158.960 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10158146;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/06/2021;14;215VCD154Z;13/11/2021; 6.250 ; 124.188 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10240499;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;18/06/2021;14;215VCD154Z;13/11/2021; 75 ; 1.490 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10276931;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/06/2021;14;215VCD158W;20/11/2021; 8.850 ; 175.850 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10306211;JANSSEN PHARMACEUTICA NV;JANSSEN;25/06/2021;14;210A21A;11/08/2021; 3.050 ; 115.228 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10370197;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/07/2021;14;216VCD013VA;28/11/2021; 7.000 ; 139.090 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10420070;JANSSEN PHARMACEUTICA NV;JANSSEN;06/07/2021;14;1821287;15/09/2021; 5.050 ; 248.849 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10420070;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;06/07/2021;14;216VCD189Z;05/12/2021; 3.750 ; 74.513 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10526971;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;15/07/2021;14;216VCD200Z;17/12/2021; 4.250 ; 84.448 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10572604;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/07/2021;14;216VCD203Z;18/12/2021; 5.500 ; 109.285 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10651454;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/07/2021;14;217VCD221W;28/12/2021; 2.750 ; 54.643 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10700937;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/08/2021;14;217VCD221W;28/12/2021; 500 ; 9.935 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10787819;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/08/2021;14;217VCD228Z;04/01/2022; 2.750 ; 54.643 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10804890;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/08/2021;14;217VCD228Z;04/01/2022; 120 ; 2.384 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10853403;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;13/08/2021;14;217VCD232Z;16/01/2022; 750 ; 14.903 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10894903;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;17/08/2021;14;217VCD235Z;18/01/2022; 3.750 ; 74.513 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10961948;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/08/2021;14;218VCD245W;28/01/2022; 5.000 ; 99.350 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11052233;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/09/2021;14;218VCD246Z;28/01/2022; 2.750 ; 54.643 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11076022;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD250W;30/01/2022; 2.750 ; 54.643 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11208403;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/09/2021;14;218VCD257Z;24/02/2022; 3.000 ; 59.610 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11252480;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;21/09/2021;14;218VCD261Z;26/02/2022; 3.500 ; 69.545 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11293939;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/09/2021;14;218VCD254W;22/02/2022; 1.000 ; 19.870 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;11339005;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;29/09/2021;14;219VCD266W;28/02/2022; 1.250 ; 41.250 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9436977;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/03/2021;14;212VCD001ZVA;20/08/2021; 250 ; 4.968 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9505401;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/04/2021;14;213VCD001W;03/09/2021; 2.000 ; 39.740 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9565023;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/04/2021;14;213VCD006W;06/09/2021; 10.750 ; 213.603 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9645024;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/04/2021;14;213VCD028W;21/09/2021; 18.750 ; 372.563 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9710442;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/04/2021;14;213VCD030Z;21/09/2021; 14.750 ; 293.083 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9776364;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;30/04/2021;14;213VCD036Z;25/09/2021; 24.750 ; 491.783 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9811179;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;04/05/2021;14;214VCD074Z;09/10/2021; 32.750 ; 650.743 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9861898;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/05/2021;14;214VCD073W;09/10/2021; 1.000 ; 19.870 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9864916;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/05/2021;14;214VCD073W;09/10/2021; 1.500 ; 29.805 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9868853;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/05/2021;14;214VCD073W;09/10/2021; 10 ; 199 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9919775;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;14/05/2021;14;214VCD089W;17/10/2021; 12.250 ; 243.408 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9967631;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD089W;17/10/2021; 19.750 ; 392.433 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9967741;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;20/05/2021;14;214VCD092W;18/10/2021; 3.320 ; 65.968 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10045084;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/05/2021;14;214VCD111W;26/10/2021; 27.500 ; 546.425 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10047028;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/05/2021;14;214VCD111W;26/10/2021; 5.745 ; 114.153 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10092840;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;03/06/2021;14;215VCD140Z;07/11/2021; 25.000 ; 496.750 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10158159;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/06/2021;14;215VCD154Z;13/11/2021; 14.250 ; 283.148 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10240563;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;18/06/2021;14;215VCD154Z;13/11/2021; 250 ; 4.968 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10276915;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/06/2021;14;215VCD158W;20/11/2021; 1.285 ; 25.533 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10276915;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;23/06/2021;14;215VCD159W;20/11/2021; 38.145 ; 757.941 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10306450;JANSSEN PHARMACEUTICA NV;JANSSEN;25/06/2021;14;210A21A;11/08/2021; 4.100 ; 154.897 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10370129;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/07/2021;14;216VCD013VA;28/11/2021; 19.125 ; 380.014 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10370129;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/07/2021;14;215VCD174Z;27/11/2021; 5.125 ; 101.834 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10414632;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;06/07/2021;14;216VCD189Z;05/12/2021; 13.000 ; 258.310 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10414632;JANSSEN PHARMACEUTICA NV;JANSSEN;06/07/2021;14;1821287;15/09/2021; 14.200 ; 699.733 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10526849;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;15/07/2021;14;216VCD200Z;17/12/2021; 17.500 ; 347.725 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10583820;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;21/07/2021;14;216VCD211W;21/12/2021; 19.500 ; 387.465 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10651591;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;28/07/2021;14;217VCD221W;28/12/2021; 9.000 ; 178.830 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10702232;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/08/2021;14;217VCD221W;28/12/2021; 1.250 ; 24.838 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10787430;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/08/2021;14;217VCD228Z;04/01/2022; 9.000 ; 178.830 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10787430;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;09/08/2021;14;211A21A;30/10/2021; 200 ; 9.855 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10800505;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;10/08/2021;14;217VCD228Z;04/01/2022; 375 ; 7.451 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10853618;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;13/08/2021;14;217VCD232Z;16/01/2022; 6.250 ; 124.188 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10895257;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;17/08/2021;14;217VCD235Z;18/01/2022; 14.750 ; 293.083 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10960714;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/08/2021;14;218VCD245W;28/01/2022; 15.000 ; 298.050 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10971852;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/08/2021;14;218VCD245W;28/01/2022; 1.000 ; 19.870 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11052689;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;01/09/2021;14;218VCD246Z;28/01/2022; 6.500 ; 129.155 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11075794;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD250W;30/01/2022; 7.250 ; 144.058 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11079368;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;02/09/2021;14;218VCD250W;30/01/2022; 2.255 ; 44.807 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11208473;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;16/09/2021;14;218VCD257Z;24/02/2022; 9.750 ; 193.733 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11211222;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;17/09/2021;14;218VCD257Z;24/02/2022; 510 ; 10.134 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11254793;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;21/09/2021;14;218VCD261Z;26/02/2022; 11.750 ; 233.473 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11295127;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;24/09/2021;14;218VCD254W;22/02/2022; 4.000 ; 79.480 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;11339019;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;29/09/2021;14;219VCD266W;28/02/2022; 5.250 ; 173.250 
